"","Ctrl_1.CEL","Ctrl_2.CEL","Ctrl_3.CEL","Dom_1.CEL","Dom_2.CEL","Dom_3.CEL","N_D_3.CEL","N_D_4.CEL","N_D_5.CEL","NEN_2.CEL","NEN_3.CEL","NEN_5.CEL"
"TC1700012052.hg.1",12.461445525646,12.4878639539361,12.5220705987701,12.4874135554564,12.554952441615,12.5671397941475,12.4896463171616,12.4296104358289,12.5621949707909,12.672902229495,12.7384454554326,12.7077131768987
"TC1700012053.hg.1",7.5316193004874,7.75634058337901,7.608632841161,7.89955575086413,7.78993014976314,7.80508444476177,7.52813215745417,7.23855723545729,7.59956198695457,7.56197683232354,7.3222221621612,7.35022167038001
"TC1700012054.hg.1",9.20136541943533,9.25769496250557,9.18902371117673,9.60696903243251,9.42267114373988,9.40861063486339,9.29081031490326,9.17964645617083,9.30176128724129,8.80257190536146,8.94116366223713,8.84456641578544
"TC1700012057.hg.1",7.3689368516359,7.13096444427875,7.29967203488703,7.48177537790518,7.28799273441707,7.55297018844497,7.21415793012943,7.49003578059318,7.2450203773467,7.08315780009185,7.43015875716757,7.28261402890679
"TC1700012058.hg.1",7.53498597457875,7.89899301636496,7.97735401345438,7.95908592650891,7.99694256922491,7.91261631210254,7.8305655800396,7.75568916782507,7.65456580557927,7.45247139250707,7.7086178132457,7.70105895169942
"TC1700012070.hg.1",7.62242822155316,7.6269158824165,7.57509846981599,8.12055789869123,7.88531015845006,7.87785461218693,8.71374115902688,8.57405040894808,8.45948368805373,8.68121502365289,8.43528303439494,8.64419359605182
"TC1700012073.hg.1",11.7974213186551,11.8724106411461,11.8277583388007,12.0284183704612,12.0167495216709,12.0562538678428,12.0477501728571,12.1238854908638,12.0757348167469,11.8179565320171,11.8225242296492,11.8922625093567
"TC1700012076.hg.1",10.80849432554,10.9586297681977,10.8878788990496,10.8836175148183,10.8847563846609,10.8381008307091,10.5425730886676,10.5588514632553,10.6648726650956,10.5742979243295,10.6271029864439,10.5953064785895
"TC1700012078.hg.1",11.1687418258475,11.2395430790912,11.2182415540537,10.6624313928825,10.7451342176762,10.9480415994402,10.3673041194714,10.4368766268227,10.5435659996071,10.5472625982071,10.7958861341192,10.8007847490652
"TC1700012079.hg.1",7.32658201574832,7.26341332102482,7.25746878219357,8.07313685942263,7.97021831672545,7.96795483560274,7.46212171618723,7.7959463989927,7.33127793586072,7.08745732127159,7.1028388831639,6.78362180636344
"TC1700012084.hg.1",4.54739592962023,5.24285502420967,4.98317332622053,4.54005179741765,4.40923176168844,4.69330079776836,4.18431613092131,4.05254991413081,4.35028573428316,4.81973268878449,4.89018844782367,4.76207033187496
"TC1700012087.hg.1",8.90803923990158,8.93632692292687,8.85709880950816,8.16746477601565,8.34595523760961,8.33628193454238,7.12013835421482,7.3434912592397,7.15233994284331,7.62811765514639,7.93523382103148,7.3605429749283
"TC1700012089.hg.1",11.0546599749866,11.1096179728488,11.1053887440127,11.1645614089164,11.0918851774206,11.2131189103924,10.9228194314017,11.0721451082219,10.7915635655023,10.7764573265278,10.5604486651928,10.8144632078764
"TC1700012091.hg.1",7.38064684241797,7.46832092465372,7.56361981695397,7.33767682296871,7.07320886129568,7.42687860096132,7.51492465789228,7.16806209174303,7.34753660328305,7.37442501567025,7.59415633536844,7.43293890344901
"TC1700012092.hg.1",8.42012053086721,8.33583474933877,8.48285958822939,8.38787175500731,8.06367114887812,8.13206715135636,7.79411807452639,8.0147551292667,7.9525641058058,8.11274866270928,8.31103357645088,8.15663484381752
"TC1700012093.hg.1",10.6782014747348,10.6719642547326,10.6090548927213,11.4097593464596,11.2724828366625,11.2951330181655,11.1549543495752,11.0706988506849,11.0489551538862,10.631046184493,10.7820516628934,10.6144109428281
"TC1700012094.hg.1",6.12670888745113,5.98230391528863,5.94770044391307,6.47937364977147,6.10061798533192,6.14792646215828,6.50662953596523,5.98299224046888,5.91101253120827,6.58948321944483,5.83418582015025,6.30560184481614
"TC1700012100.hg.1",8.71800286213774,8.70743842750589,8.61874764794374,8.81890549785035,8.78307709337473,8.74297912466862,8.87063789303675,8.83478816461184,8.82866430317335,8.77723768526818,8.81308638752356,8.81111107392382
"TC1700012109.hg.1",5.31516768219234,4.88981643725381,4.81534194589477,5.04008827912025,4.82715208796322,4.2261899098057,4.94970814326616,4.76565646938048,4.54323693602508,5.34098284810852,5.19634492282011,5.26028669324318
"TC1700012110.hg.1",5.57137880207649,4.94981496737877,5.67532914727748,5.57636827978811,5.03807132239186,4.95105749278219,3.95042055616396,4.32941290252462,3.91019709975817,4.95328409013789,4.60764943898003,4.45547495848017
"TC1700012120.hg.1",8.23497110486645,8.63526974144091,8.47008642178339,8.49507498076631,8.33426238247027,8.36393344185631,8.39802437427505,8.35279262746503,8.20654983665595,8.33245196490798,8.21955636084816,8.21395462202125
"TC1700012126.hg.1",8.18880981773589,8.44654686447736,8.29863399336141,8.46785221363048,8.23507824874617,8.14466898088192,8.54904129530419,8.58937296042286,8.31951066342774,8.16609535381757,8.21634283550895,8.04000691371638
"TC1700012141.hg.1",9.97646356483968,9.956920544363,9.96190282872704,9.99638254330599,9.94732856592444,10.080081596523,10.108399968048,10.175178082383,10.2137446341242,10.1225023116026,10.0700690206801,10.1107334095314
"TC1700012143.hg.1",6.51644568537909,6.6201005353788,6.49278176170726,6.69244033997967,6.23319364437201,6.37508711688366,5.83493565849336,6.02112701460153,6.1194230413352,5.93030184629397,6.00471506437209,6.41162841073014
"TC1700012158.hg.1",5.71766409130521,5.46109362813767,5.27531075241571,5.35786558200518,5.02941290751785,5.76760070639122,5.71163640069075,4.98096017024139,5.27162922672501,6.17643538127953,6.03728046887749,5.65739783250526
"TC1700012183.hg.1",5.70775646197886,5.11451006635174,5.12812280198436,4.79460330572027,5.20602932542356,4.76030429929037,4.7976815183283,4.35974393004298,5.51783728467507,5.22146180389047,5.65915351838613,5.83038695299652
"TC1700012184.hg.1",6.58737365507826,6.48921157107949,6.33997187969938,7.30610703656317,7.11249368855926,7.04872573780328,7.57258841647328,7.65732348459744,7.6267420142507,7.42315717657891,7.25318259586962,7.33137438274774
"TC1700012185.hg.1",6.2072400068279,6.30274225576316,5.95267379984889,6.21172848684065,6.0507160752775,6.08654870055043,6.00055561317621,6.24648817225249,5.85194991927468,6.53126943582365,5.75607331924403,6.48413077437444
"TC1700012187.hg.1",4.50504259634147,4.7022673974241,4.13476441818146,4.06699943193355,4.39867112243992,4.0792373198323,4.21806885966569,4.00728799186399,4.01412085892161,4.85812624110699,4.51760628150038,4.34977071891867
"TC1700012188.hg.1",9.00657821764374,8.94888116715881,9.03664750928701,8.9477529905619,9.0793625729119,8.95499085091937,8.57102584597445,8.56098377244395,8.7701638934491,8.75625013898007,8.80315819795242,8.99991371315866
"TC1700012189.hg.1",8.61380481125878,8.6592018308087,8.52666025168626,8.36454175915255,8.24971226120555,8.22188238763704,7.72032873259737,7.76963900103458,7.94528296874601,8.24796093057968,7.99000185438348,8.19504907406797
"TC1700012191.hg.1",5.7215070330386,5.81883000283928,5.32282265190326,6.07011150246391,6.42057840921099,6.32595715424357,7.44002198908333,7.19201313105796,7.45904526218689,6.55105964839932,6.65331953383106,6.22350420956654
"TC1700012193.hg.1",5.45326391430794,5.47589072347537,5.72731081851998,5.86661156845296,5.82218404913404,5.65753164753557,6.37666934913381,6.82473524810532,6.71669213054243,6.01470470597947,6.36462867213365,6.22010014047274
"TC1700012194.hg.1",6.28001619919127,6.10135613185428,6.53605681412379,6.16023985284629,5.80922233029571,6.26066563631643,6.26851521473312,5.91196785468102,6.11326636723522,6.18627246556271,5.88424178128607,5.80658118770474
"TC1700012196.hg.1",7.15536306470141,6.69152012307311,6.85917678195401,7.43001280682473,7.38612409461439,7.66596427419337,7.51464130133741,7.46101060134226,7.56571337155663,7.59156957725217,7.85477299954486,7.34890279449121
"TC1700012198.hg.1",5.65822167499982,5.63139668507571,5.34682631699864,5.82847525752931,5.95432148085187,5.6906994145328,5.83298035121721,5.66856928797005,5.6631051368945,6.02586875297231,5.69868045999983,5.68747539360174
"TC1700012205.hg.1",6.66232947812704,6.75537734219755,6.53270712011455,6.1048164105083,6.73973703145625,6.36080436925959,6.88797218467572,6.82465862455282,6.8677569622765,6.57816429009682,6.64833896472135,6.7257758957848
"TC1700012209.hg.1",4.16509612463942,4.12512673803221,3.91730386926946,3.96738084053685,4.20103629208791,3.97143469659364,3.525351847384,4.31715284476643,3.87574321162293,3.93529426790865,3.7833919669575,4.4377971934981
"TC1700012212.hg.1",4.22079058415218,5.40197170981943,4.30309438059202,4.60072582827081,5.06530351025062,4.7547096662211,4.29025155920718,4.46453021484036,4.34001187045799,4.42439368978709,4.07704304898192,4.02817516927576
"TC1700012215.hg.1",6.27973736800044,5.9231765069537,6.04885753634717,6.11316251108902,6.2569638442751,6.24952253959554,6.64669087255462,6.87974615839378,6.45670348662215,6.28938983532045,6.04065351949198,6.23654194490482
"TC1700012226.hg.1",7.28210684564079,7.40852001259958,7.29357986915983,7.22922516764271,7.26643427199212,7.14787254092842,6.82547024643636,7.04260072788297,7.13836015373568,7.43929645082487,7.21018427700004,7.40141345710668
"TC1700012227.hg.1",4.8474621476343,4.79257541018786,4.59743790546002,4.38571203427322,4.61018607148434,4.67759784812901,4.96383566534313,4.38478367156046,4.70518112493375,4.31284638064687,4.37069843004527,4.595332845535
"TC1700012228.hg.1",4.98385522263292,4.55582861517195,5.08142952059893,5.53454378693386,4.74776569482571,4.5249694448708,5.41549141863031,5.27344249807511,5.34729325000194,5.14324073079032,4.6796826588928,4.92171426646127
"TC1700012231.hg.1",7.76981417599348,7.79781203797689,7.3991145056928,7.63700069190444,7.53869924390066,7.54568167309997,7.30833055835683,6.89927578989182,7.1048773866772,6.94546513168577,6.99161764263571,7.02460061517014
"TC1700012242.hg.1",6.35118036107022,6.00743621546733,6.25351366254558,6.32222586497975,6.42286841236003,5.91781032607091,6.63951763428847,6.82410159141518,6.80271383124715,6.98885522921688,6.52490901927111,6.98024981407058
"TC1700012243.hg.1",7.60046415974463,7.50048278850446,7.55005812195454,7.84050706731339,7.72032416499639,7.15076684858889,8.2159838489308,8.18852529451195,7.99230250928534,8.30852240238131,7.80827176161136,8.31833921181418
"TC1700012244.hg.1",8.02486222847989,7.95100742960309,8.06795685686393,7.90816266482414,7.56285762261969,7.839233124321,8.02491823885544,7.64290488671821,7.69574272350011,7.80040636220714,7.69070635889297,7.54645635376737
"TC1700012245.hg.1",4.68381730353595,4.87615310665117,4.81964030636626,4.77714807721864,4.69170341406688,4.77124981017104,4.95217542852539,4.59885864010974,4.76801654575841,5.13767100383022,4.86849484226847,4.5037554563734
"TC1700012246.hg.1",7.39693636601214,7.40650298412745,7.2381006666098,7.67440148865966,7.56614529898128,7.66228920620621,7.50359326994179,7.5436300531761,7.7490995331136,7.70661379183911,7.3754689197773,7.45557068843466
"TC1700012247.hg.1",4.45807491927427,4.78886176775676,5.43899093690272,4.43819073451579,4.78715682740034,4.94898941513868,4.5030491449555,4.09039588998515,4.99998645546703,5.15092468307799,4.96344800618753,4.7410740675285
"TC1700012248.hg.1",3.63260487936953,3.185995419909,4.27965906360208,3.97115516955693,4.05508754083588,3.18056567596318,3.22074678076699,3.6249713637294,5.19359679276958,2.88570409807241,3.25388696101867,2.99883521786323
"TC1700012250.hg.1",6.14536981823304,6.27930510739731,5.99348345410216,6.76109307571771,6.40625845334434,6.12636365610013,6.44009062653939,5.86170259679566,6.38734084592912,5.99901484246336,6.27000538157493,6.10476431652966
"TC1700012251.hg.1",5.01915495758307,4.86746291000003,4.71668161470479,5.21796841166389,5.36344550730094,4.8279359817373,4.03965564958197,4.99735072162787,4.81848913019541,4.33395221924394,4.56783106316011,4.48559298771382
"TC1700012252.hg.1",4.41318702628843,4.80934495040941,4.86344347770976,5.51841165113077,4.83994286237798,3.77506977892584,4.80779162643045,5.03857324330081,4.83312869902019,4.74999353318397,5.07134267266379,4.76365958811295
"TC1700012259.hg.1",6.07989382634107,6.3307102400931,6.34516977933644,6.52964251025617,6.38484735471794,6.25716800434657,6.10189929852518,5.90118513755994,6.25495340797053,6.22832721663418,6.22352042928786,6.31969319588401
"TC1700012260.hg.1",9.88997424505195,9.79215900668051,9.69474235222704,9.79469156447865,9.7080840692463,9.55539358053996,9.6932988127525,9.63053358559635,9.64236581503417,9.73801391197626,9.49339108391444,9.70215883289137
"TC1700012262.hg.1",9.87282133136282,9.99607649022025,10.0549136072889,9.68855426158531,9.67304531451507,9.92758499652251,9.33887165001243,9.35797316693643,9.43098251804953,9.65544238346517,9.71615283850966,9.59236912746899
"TC1700012263.hg.1",8.99324243396061,9.09966511622546,8.96970505119968,8.87622608748682,8.87924419508946,8.87368000265987,8.73910223910336,8.61124442420987,8.76642057075679,8.81734538691525,8.77223255333315,8.74139680400345
"TC1700012266.hg.1",4.44664602056087,4.33636114682688,3.96510115036234,3.96100235087117,3.75771139765571,4.39772011053913,3.68736154819438,3.85823361730681,3.31181222707519,3.64140042645394,3.75448782926889,3.73217834361779
"TC1700012268.hg.1",3.79799532880903,3.092471696039,4.12288191458917,3.02067600797833,3.88290765205651,3.79010345447463,3.42791821972193,4.17749463619441,3.39914644146089,4.2678156826349,3.42141934181641,3.46712210064903
"TC1700012269.hg.1",6.90678599962774,7.16931683821338,7.26188126905229,7.22755922954724,7.39411409364797,7.19965270336535,7.24287287746617,7.22510948079235,7.23361905540926,7.1591145869755,6.89548097731211,7.30928146637506
"TC1700012271.hg.1",7.54846569001743,7.49035161991638,7.24267135461709,7.70030692399203,7.55292246540866,7.38097162379387,7.93351701417616,7.53922950452986,7.60074273526865,7.47602846064115,7.18112225453465,7.2458025635199
"TC1700012276.hg.1",8.80008270978831,8.86618268482777,8.85685326749057,8.90226334851265,8.77637168821193,8.66556047970888,8.92443412588769,8.73584836161589,8.91594922056991,8.90334951616161,8.85194987041832,8.62856573955313
"TC1700012277.hg.1",8.97815012340243,8.71499188715285,8.91897556463442,9.32556764804251,9.2620690583051,8.8622414091524,9.61618311100181,9.58258650970831,9.20474381254464,9.49085911456776,8.7676238347296,9.17821342308634
"TC1700012279.hg.1",4.48331715137393,4.57901225491077,4.402782864464,4.29468803222461,4.40778596136429,3.15217772815138,2.76504796711375,3.36170595755126,2.84022022845079,2.94432927893185,3.73436318385124,4.41032424864439
"TC1700012281.hg.1",7.50908242689882,7.47178979842873,7.72494709869827,7.72058120314581,7.42431771416764,7.52618963855155,5.8592359775194,5.63932385619338,5.59896048659401,5.96342068439611,6.20456668890611,6.454998808996
"TC1700012282.hg.1",5.90111380038912,5.9666366751554,6.24184281883166,5.30938162780453,5.95288910543449,6.49528402281669,6.30853835247425,6.07492575036458,6.07048081924398,5.93415434094388,6.05411848125234,6.11764581528103
"TC1700012283.hg.1",8.71744221344252,8.85320506448498,8.66476878838355,8.58790833176522,8.55916806343983,8.64124549709138,7.92482707312771,7.91956352614649,7.8319386850756,8.49782591418577,8.35468255242087,8.52481499547977
"TC1700012285.hg.1",9.64502623547946,9.65624111243621,9.82563498476189,9.59780444036554,9.56872009024305,9.71910217703671,9.9534346074826,10.0540878074742,9.99509816604232,9.88076052736378,9.92897386377289,9.87678861361423
"TC1700012286.hg.1",5.77050719708121,5.94080615965767,6.03930418429794,5.48599973998478,5.90246505900715,6.17616781831316,5.41426629936712,5.66985704528359,5.26133944352164,5.26532592071036,5.71690447331368,5.46599230011892
"TC1700012287.hg.1",9.25902224597389,9.3175018865616,9.25654297158329,9.30218350178851,9.20361193218682,9.34578970590211,9.00761432314058,8.99975101759412,9.17004353817695,9.17687735259418,9.18597727701169,9.0771021843677
"TC1700012291.hg.1",3.97977783992358,2.86579024181229,3.28382546266039,4.42665092917659,3.33723277202558,4.12189023781207,3.75000078324808,4.78905668972143,3.85532547221962,4.32674996735572,3.94042275017391,3.56677194460085
"TC1700012295.hg.1",4.60717138996011,4.16266137330171,4.25038566525228,3.31899238238164,4.19128869040308,4.09345438553675,4.3881593497869,4.27439831070743,4.30581611944917,4.51282834460163,4.71331494747379,4.37471936552256
"TC1700012296.hg.1",7.5715484307374,7.58104860889892,7.49788233117876,7.71541898843678,7.54738950849696,7.54593827241494,8.00342577290367,7.92924677058498,7.98583745593201,7.76823538752343,8.09868000242196,7.93660718738195
"TC1700012297.hg.1",8.31576661399506,8.5972588530301,8.460234969187,8.57957247873173,8.75105251788775,8.66707003193827,8.98117644270433,8.89990654463184,9.03450465617201,8.7201402288681,8.87368694622657,8.73015867479132
"TC1700012304.hg.1",7.90517511393024,7.75257915720775,7.97586348470788,7.90865514433113,7.9547686394424,7.95351866060154,8.14872168363407,8.12782100561473,7.75210619864085,7.9594454125659,7.84891768831358,8.09357933994535
"TC1700012307.hg.1",7.60872429044985,7.59682253248334,7.54320027566733,7.62096834404612,7.76100681422251,7.5519817448584,6.79290533399024,7.08073212749775,6.85517865842269,7.10508817061283,7.5894489008537,7.27742994671782
"TC1700012308.hg.1",7.39729518580925,7.85456249150592,7.6037801348197,7.97491535065851,7.78285102647807,7.98316796244562,7.95675718393031,8.01532964165658,7.91851082787695,8.08051129981665,7.77963095923051,7.86913397109125
"TC1700012309.hg.1",7.31049690966282,7.19668806915943,7.06384481830901,7.23161502301665,7.47957153899384,7.42121873686615,7.7242505522995,7.69624999660666,7.6970037724825,7.54910619615956,7.44421560924867,7.25417977812757
"TC1700012310.hg.1",5.95095593405519,5.6537169020953,5.45461941813915,5.72975987270982,5.69347698715151,5.89309625101547,5.64805569350216,4.70918386389299,5.73445312134183,5.35420926123512,5.47403058785928,6.0853806970528
"TC1700012313.hg.1",9.96546216390279,10.1042840622916,10.1629264603667,9.91887341549349,9.96030747307484,10.0384400550208,9.12367737287266,9.08136069911157,8.99206366438869,9.54582756310585,9.49253604655224,9.45579516425098
"TC1700012315.hg.1",9.19306629431551,9.42743232666161,9.20414397674774,9.10370688821567,9.04991589574611,9.05908765476084,7.54950863774772,7.58531133637673,7.46449889547028,7.97704595753818,8.22804275382064,8.13171739003011
"TC1700012316.hg.1",8.6442291481552,8.58371633683124,8.4239174218545,8.95946675986295,8.70303296236255,8.72054173409388,8.7537586573589,8.81341526262538,8.72406330354564,8.70583633558716,8.70065615656186,8.81020125572684
"TC1700012317.hg.1",4.33670566516211,4.50238634713004,4.24277643624323,4.07354752070973,3.63022981309842,4.32651567233201,4.42330103049123,4.4284789349849,4.22857545961212,4.10958116095684,4.16424842442424,4.16094685002654
"TC1700012320.hg.1",5.44429722130863,5.41163750197384,5.66028965726064,5.71103796405702,5.42546455522073,6.07103266108855,5.18638816519973,5.4413874306505,5.65578914564665,5.49453549688087,5.85194017744214,5.37689624135945
"TC1700012322.hg.1",7.45570094803535,7.41373312716861,7.26510398545519,7.23815509137327,7.28668926599982,7.02271868220248,6.75409198065263,6.41883740578314,6.69526653737307,6.94072688842273,7.01778004828849,7.18432273917764
"TC1700012324.hg.1",7.22475387563789,7.59773973064087,7.25322004921168,7.55857892788854,7.34253400903024,7.50515290241349,7.71086624123776,7.47535887542691,7.56508357950383,7.69845734799614,7.81226281331405,7.52475768430014
"TC1700012329.hg.1",6.61778963622968,6.68941578127085,6.59673470400961,6.251983997084,6.49432797400937,6.38078834367197,5.93078453399883,5.95146431941131,5.9756338283722,6.17350697309839,6.66836127445556,6.22265143510282
"TC1700012334.hg.1",5.41034897161658,6.03356621804351,5.3778931011371,5.9805540496469,5.70064653340419,5.24746627754332,5.13391620693241,4.83087430461287,5.31692100668243,5.49065956540364,5.25649939885876,5.04648783860933
"TC1700012335.hg.1",7.56520598836415,7.67262971870195,7.86419384490787,7.69310725071854,7.58376097549027,7.51622063990468,6.3152471222286,5.79329383571731,6.35608382000488,6.20621093286472,6.07044271539374,6.33108980316103
"TC1700012336.hg.1",7.84774303721864,7.91732496488103,7.689042259467,7.78772684654735,7.64559777833059,7.82574964948172,7.82664764171714,7.69093132736509,7.70095669284653,7.22571933966209,7.20561514403761,7.37306198621829
"TC1700012337.hg.1",7.16153269836034,7.13610580242365,7.33359587394082,6.97420337271828,6.77600907966572,6.64449089563309,5.746114928244,6.13593514141997,6.04060184962511,6.61455982970336,6.62504658218566,6.81940881421038
"TC1700012338.hg.1",6.73134571284403,6.92566806563519,6.97828351701781,6.79948246393907,6.56411796704674,6.99736590967507,6.43611548682831,5.97619726971238,6.16161612469385,6.22237834354969,6.69824170882546,6.07331101359806
"TC1700012340.hg.1",7.41162854871408,7.09033443981203,7.41592443300743,7.03182655265158,7.26103531244445,7.2407434471385,7.14516258117265,7.36423065504781,7.33499698169609,7.19883348405908,7.01040274102005,6.97851853810738
"TC1700012341.hg.1",9.58573915800808,9.48885505140844,9.59705789187073,9.21560256123059,9.47631433812515,9.46227628035974,9.07873830380752,9.17805024320841,9.26386665990366,9.41901588054228,9.43667556350838,9.53072125166584
"TC1700012342.hg.1",8.30288319680558,8.27472294970397,8.24209238478365,8.04819312523657,7.95276256508477,8.10031352333676,7.60563385799359,7.2600005010993,7.35373330250064,8.08793538181302,7.99581297865362,7.9569264843875
"TC1700012344.hg.1",9.56482876154421,9.66446943188047,9.93032385178242,9.87563078524707,9.8396253203104,9.8037984755429,9.80835733487304,9.90910110212081,9.7657744689791,9.67875941287695,9.69678639027848,9.71535930167644
"TC1700012345.hg.1",9.39113817539583,9.38136507609566,9.35828875948992,9.353241598951,9.35013590641089,9.33431910566514,9.35067414632922,9.29594512188725,9.38735906844545,9.39637968010063,9.55891436768703,9.60081898782499
"TC1700012346.hg.1",10.6279026189746,10.5492654241286,10.6785279449569,11.2148702206214,11.1624230575731,11.1336421800587,11.6237777258166,11.5576194252427,11.5864888285808,11.1530807306451,11.1587922679578,11.1697840435537
"TC1700012347.hg.1",9.03957358139002,9.08613944453663,9.12182707784929,8.92598526370172,9.04335785973757,8.80369563679967,9.3216453980879,9.35849364016827,9.06196566099547,9.27700640913874,9.28544982428148,9.08276448746357
"TC1700012348.hg.1",6.33772979593975,6.42713094337697,6.48051944744885,6.47413324812635,6.47227012155928,6.39540323892272,5.92968116014128,6.08252884666959,5.96911875643097,6.49035210408301,6.05302554593374,6.00364616645435
"TC1700012349.hg.1",8.46523135116673,8.82482292609028,8.64190647049204,8.68007828286757,8.40778503251993,8.47457296589663,8.15058834648775,8.16651173722433,7.81095193183091,8.10872528125302,8.16816626424571,8.07152671363307
"TC1700012352.hg.1",10.1787983948745,10.122046035264,10.2185356562375,10.1766701286749,10.2664627343023,9.99544009139394,9.9831880981972,10.0350085803939,9.9317485384165,9.96986606351115,9.72372261613717,9.90886824334352
"TC1700012354.hg.1",6.87602219569165,7.28394072678899,7.05482684247707,7.47146233537989,7.39005259499944,6.8968960257355,7.99321280587758,7.92208226247635,7.93489150822004,8.10675222449185,7.89253763338753,8.01018741855494
"TC1700012355.hg.1",4.17256818927258,4.08191115812136,3.88038784353799,3.96691974018297,4.1767728520841,3.80502635117497,4.55578035338834,4.60202432769709,3.95790853004645,3.7713776089269,3.56524611898559,3.63213741570938
"TC1700012356.hg.1",10.6225141582723,10.7708531500489,10.6673964148974,10.7309283247561,10.8387872418709,10.7936078633622,10.843720510793,10.8657744018387,10.8861795731492,10.8832756118477,10.9967706006262,10.908077347124
"TC1700012361.hg.1",4.37670507335194,2.83302189242428,3.42619554956857,2.83210978575325,3.161090580116,4.39962571128427,3.66714696213297,4.81985179178192,3.42759374935285,3.33570520852804,3.92792353157817,3.90237387732443
"TC1700012362.hg.1",7.60521202958036,7.69971064952551,7.59731349716923,7.85958247468055,7.64979292475586,7.7323616616007,7.74803068005392,7.95865593056296,7.80461172275588,7.81283100500494,7.71906159412943,8.07182233763471
"TC1700012366.hg.1",4.07973190130367,4.04383704817116,3.80812025790968,4.30812395760112,4.33377052134097,4.41626356743005,3.52588210892848,3.28929140314476,3.61995496215436,4.64789510286881,3.9830420299315,3.61680209243677
"TC1700012367.hg.1",5.27306828978408,5.2348803542184,5.08637390486005,5.20614363280999,5.45827555837023,5.39013625222643,5.45572600170319,5.13991059842868,5.56073768827193,5.32403077741558,5.13000743687072,5.74545246877237
"TC1700012368.hg.1",8.08673561311453,8.06612488744326,7.84159711691722,7.99054895981154,7.66975097531593,7.86071597036837,6.87893480212198,6.52789664151555,6.91497576342464,7.71921176610044,7.82453550249267,7.82111194455335
"TC1700012369.hg.1",6.52523012062166,6.32888482032394,6.38300163665715,6.52994492652654,6.12150571185274,6.32047863988108,6.27673002187844,6.00015261415951,6.3180597120381,6.14646024843361,5.54333164126612,5.91319561319978
"TC1700012377.hg.1",3.03851950278456,3.49663094829406,2.72791193293839,2.86971020194515,2.50944713835,2.8988924698542,3.80823055854637,4.05645979109339,4.06428631134587,4.03989847769795,3.59718043106932,3.51577572911473
"TC1700012380.hg.1",6.56272213541173,6.707833169521,6.54391280719724,5.987562324117,6.66037317126354,6.06634240117082,6.20029149286832,6.43450383744644,6.26075504497028,5.94550793730866,6.1756398142871,5.85339306815025
"TC1700012381.hg.1",3.93531296187876,4.19596932707639,4.26080897523882,4.47213820508644,3.79726792155452,3.60200490250711,4.54180056766787,4.19107167559698,3.29205616707133,4.26213794581043,3.74401525394686,3.58106090546376
"TC1700012384.hg.1",7.5362709457319,7.42245052882314,7.68568165677805,7.71661925768932,7.53178436430006,7.0536933183907,7.02201933029881,7.10194490050219,7.22172983171722,7.52060374896179,6.97234292942065,7.36834004518591
"TC1700012385.hg.1",5.72982110796285,5.38606088505429,5.92492748602119,5.96906234893318,5.77504474690061,5.8091132252913,5.01254378017909,5.12823135955791,5.38361189997398,5.98860050762775,5.81109831055172,5.47615813924772
"TC1700012386.hg.1",8.29727159798104,8.40045726816457,8.02527687139232,8.31628804118197,8.17470662177195,8.29878997380865,8.8144878992023,8.88265237419876,8.86488452040956,8.58232228895676,8.65077388707012,8.71888300537583
"TC1700012391.hg.1",9.15211747844201,9.27615066432164,9.26318691877935,9.01208980760611,9.01396646572216,9.07563670608364,8.88042331459326,8.73470026053905,8.60514299111925,8.92463438161997,9.30848842859439,9.14019582590025
"TC1700012401.hg.1",9.64874527250108,9.77395552570078,9.77296873315174,9.59619607696934,9.71182799915703,9.60210852949006,9.46637796347316,9.41913412548374,9.50669462294924,9.65099541651609,9.69173821146821,9.5827563801652
"TC1700012402.hg.1",6.28918258414095,5.7827435966208,5.58813651287265,6.19597376893274,5.70700837577806,6.0996072379397,6.04866907267753,5.85511781066152,5.90311118804859,5.93417596448306,5.74239302616168,5.61168371756633
"TC1700012405.hg.1",5.60703913644675,4.96965480263147,5.31926044844338,5.03077471402316,5.20886837249437,5.10950974081694,5.03679494321985,4.94674236750113,5.02388053514037,5.48846916445693,4.9143548487025,6.23810799046401
"TC1700012408.hg.1",4.62009119737911,4.2842202034521,4.65595267840362,4.41340234889018,3.80204938754414,4.29253747454701,4.26906932257526,3.73238387740078,4.09622172675227,4.58104994964307,3.77777569871283,4.29427413323634
"TC1700012412.hg.1",3.61636751368571,3.84422439944177,4.15365449509614,3.41660182919,3.91189932738933,3.87256388601275,4.37461987519693,3.34778405171305,4.02829830710388,3.68343380530831,3.70114030686269,4.16748254571294
"TC1700012413.hg.1",3.70373299931757,3.94633486998795,3.99060376910399,4.15088516949733,4.65660673405005,3.96126334594571,4.71118494985026,5.31575982014669,5.18639621482611,4.68615690052579,4.8566693628405,5.54527552813666
"TC1700012414.hg.1",3.63065600926068,4.1904334922827,3.8705038180995,4.50226927456917,3.63288633987106,3.97992547666529,4.09223456890356,3.72029458569577,3.70866417093477,3.63459279952537,4.55649879189784,4.30632938460431
"TC1700012415.hg.1",7.68846516307995,7.85370635722433,7.5916181040699,7.67497198188695,7.35787265113639,7.52917812183473,7.02473090204797,7.31615138837865,7.34853832405295,7.7679473635875,7.78419422846408,7.67855668176555
